device_id,timestamp,voltage,current,power,energy,frequency,power_factor
1,2025-04-27 22:39:43+05:30,233.0,0.311,72.5,7.4,49.7,0.87
1,2025-04-27 22:39:44+05:30,232.9,0.194,45.2,7.412,49.8,0.97
1,2025-04-27 22:39:45+05:30,234.1,0.256,59.9,7.429,49.8,0.99
1,2025-04-27 22:39:46+05:30,233.9,0.395,92.4,7.455,49.8,0.99
1,2025-04-27 22:39:47+05:30,233.8,0.26,60.8,7.472,49.7,0.92
1,2025-04-27 22:39:48+05:30,233.8,0.283,66.2,7.49,49.6,0.91
1,2025-04-27 22:39:49+05:30,233.5,0.387,90.4,7.515,49.9,0.96
1,2025-04-27 22:39:50+05:30,233.1,0.441,102.8,7.544,49.8,0.94
1,2025-04-27 22:39:51+05:30,233.5,0.416,97.1,7.571,49.8,1.0
1,2025-04-27 22:39:52+05:30,233.2,0.345,80.5,7.593,49.8,0.9
1,2025-04-27 22:39:53+05:30,234.0,0.372,87.0,7.617,49.7,0.94
1,2025-04-27 22:39:54+05:30,233.4,0.362,84.5,7.641,49.9,0.9
1,2025-04-27 22:39:55+05:30,233.1,0.246,57.3,7.656,49.7,0.92
1,2025-04-27 22:39:56+05:30,233.3,0.378,88.2,7.681,49.8,0.98
1,2025-04-27 22:39:57+05:30,233.7,0.245,57.3,7.697,49.8,0.96
1,2025-04-27 22:39:58+05:30,233.2,0.411,95.8,7.724,49.9,0.93
1,2025-04-27 22:39:59+05:30,233.1,0.364,84.8,7.747,49.8,1.0
1,2025-04-27 22:40:00+05:30,233.6,0.134,31.3,7.756,49.7,0.94
1,2025-04-27 22:40:01+05:30,233.6,0.448,104.7,7.785,49.9,0.97
1,2025-04-27 22:40:02+05:30,233.2,0.298,69.5,7.804,49.9,0.87
1,2025-04-27 22:40:03+05:30,233.3,0.29,67.7,7.823,49.9,0.91
1,2025-04-27 22:40:04+05:30,233.6,0.446,104.2,7.852,49.9,0.91
1,2025-04-27 22:40:05+05:30,232.8,0.334,77.8,7.874,50.0,1.0
1,2025-04-27 22:40:06+05:30,232.8,0.41,95.4,7.9,49.8,0.9
1,2025-04-27 22:40:07+05:30,233.1,0.285,66.4,7.918,49.8,0.98
1,2025-04-27 22:40:08+05:30,233.4,0.43,100.4,7.946,49.9,0.98
1,2025-04-27 22:40:09+05:30,233.7,0.37,86.5,7.97,50.0,1.0
1,2025-04-27 22:40:10+05:30,234.2,0.39,91.3,7.996,49.9,0.93
1,2025-04-27 22:40:11+05:30,233.9,0.332,77.7,8.017,49.8,1.0
1,2025-04-27 22:40:12+05:30,233.4,0.513,119.7,8.051,49.9,0.89
1,2025-04-27 22:40:13+05:30,233.5,0.537,125.4,8.085,49.9,0.96
1,2025-04-27 22:40:14+05:30,233.0,0.13,30.3,8.094,49.8,1.0
1,2025-04-27 22:40:15+05:30,233.5,0.443,103.4,8.123,49.7,0.9
1,2025-04-27 22:40:16+05:30,233.4,0.242,56.5,8.138,49.7,0.95
1,2025-04-27 22:40:17+05:30,233.7,0.401,93.7,8.164,49.8,1.0
1,2025-04-27 22:40:18+05:30,233.1,0.172,40.1,8.175,49.9,0.92
1,2025-04-27 22:40:19+05:30,233.8,0.39,91.2,8.201,49.8,1.0
1,2025-04-27 22:40:20+05:30,234.3,0.266,62.3,8.218,49.7,0.97
1,2025-04-27 22:40:21+05:30,233.4,0.304,71.0,8.238,49.7,0.91
1,2025-04-27 22:40:22+05:30,233.7,0.307,71.7,8.258,49.8,0.92
1,2025-04-27 22:40:23+05:30,233.8,0.277,64.8,8.276,49.9,0.84
1,2025-04-27 22:40:24+05:30,233.3,0.279,65.1,8.294,49.8,0.95
1,2025-04-27 22:40:25+05:30,233.6,0.31,72.4,8.314,49.8,0.94
1,2025-04-27 22:40:26+05:30,233.5,0.335,78.2,8.336,49.9,1.0
1,2025-04-27 22:40:27+05:30,233.5,0.382,89.2,8.36,50.1,0.94
1,2025-04-27 22:40:28+05:30,233.1,0.536,124.9,8.395,49.8,0.93
1,2025-04-27 22:40:29+05:30,233.5,0.255,59.5,8.412,50.0,0.93
1,2025-04-27 22:40:30+05:30,233.7,0.363,84.8,8.435,49.7,0.9
1,2025-04-27 22:40:31+05:30,234.2,0.427,100.0,8.463,49.9,1.0
1,2025-04-27 22:40:32+05:30,234.0,0.279,65.3,8.481,49.7,1.0
1,2025-04-27 22:40:33+05:30,234.6,0.124,29.1,8.489,49.8,0.91
1,2025-04-27 22:40:34+05:30,233.1,0.159,37.1,8.499,49.8,0.92
1,2025-04-27 22:40:35+05:30,233.9,0.128,29.9,8.508,49.6,0.93
1,2025-04-27 22:40:36+05:30,233.6,0.504,117.7,8.54,49.6,0.92
1,2025-04-27 22:40:37+05:30,234.6,0.411,96.4,8.567,49.7,0.97
1,2025-04-27 22:40:38+05:30,233.1,0.426,99.3,8.595,49.9,0.98
1,2025-04-27 22:40:39+05:30,233.1,0.448,104.4,8.624,49.8,0.87
1,2025-04-27 22:40:40+05:30,233.2,0.292,68.1,8.643,49.9,1.0
1,2025-04-27 22:40:41+05:30,232.4,0.58,134.8,8.68,49.6,0.97
1,2025-04-27 22:40:42+05:30,233.2,0.384,89.5,8.705,49.8,0.9
1,2025-04-27 22:40:43+05:30,233.1,0.343,80.0,8.727,49.8,0.9
1,2025-04-27 22:40:44+05:30,233.6,0.461,107.7,8.757,49.7,0.92
1,2025-04-27 22:40:45+05:30,233.7,0.417,97.5,8.784,50.0,0.96
1,2025-04-27 22:40:46+05:30,234.4,0.484,113.4,8.816,49.7,1.0
1,2025-04-27 22:40:47+05:30,234.0,0.489,114.4,8.848,49.8,1.0
1,2025-04-27 22:40:48+05:30,233.2,0.315,73.5,8.868,50.0,0.96
1,2025-04-27 22:40:49+05:30,233.1,0.369,86.0,8.892,49.7,0.95
1,2025-04-27 22:40:50+05:30,233.7,0.259,60.5,8.909,49.7,0.9
1,2025-04-27 22:40:51+05:30,232.8,0.187,43.5,8.921,49.8,0.95
1,2025-04-27 22:40:52+05:30,234.4,0.434,101.7,8.949,49.7,0.97
1,2025-04-27 22:40:53+05:30,234.1,0.446,104.4,8.978,49.9,0.92
1,2025-04-27 22:40:54+05:30,233.3,0.152,35.5,8.988,49.6,0.89
1,2025-04-27 22:40:55+05:30,232.6,0.278,64.7,9.006,49.8,0.97
1,2025-04-27 22:40:56+05:30,234.2,0.356,83.4,9.029,49.9,0.93
1,2025-04-27 22:40:57+05:30,233.4,0.365,85.2,9.053,49.9,0.96
1,2025-04-27 22:40:58+05:30,234.1,0.555,129.9,9.089,49.8,1.0
1,2025-04-27 22:40:59+05:30,232.7,0.287,66.8,9.107,49.8,0.93
1,2025-04-27 22:41:00+05:30,233.2,0.333,77.7,9.129,49.8,0.85
1,2025-04-27 22:41:01+05:30,233.5,0.415,96.9,9.156,49.8,0.97
1,2025-04-27 22:41:02+05:30,233.5,0.315,73.6,9.176,49.8,1.0
1,2025-04-27 22:41:03+05:30,233.3,0.3,70.0,9.196,49.9,0.93
1,2025-04-27 22:41:04+05:30,233.8,0.291,68.0,9.215,49.8,0.96
1,2025-04-27 22:41:05+05:30,233.0,0.373,86.9,9.239,49.9,0.88
1,2025-04-27 22:41:06+05:30,233.4,0.332,77.5,9.26,49.9,0.84
1,2025-04-27 22:41:07+05:30,233.6,0.418,97.6,9.287,49.7,0.99
1,2025-04-27 22:41:08+05:30,233.8,0.386,90.2,9.312,49.6,0.89
1,2025-04-27 22:41:09+05:30,233.9,0.058,13.6,9.316,49.8,0.92
1,2025-04-27 22:41:10+05:30,232.9,0.175,40.8,9.328,49.8,0.96
1,2025-04-27 22:41:11+05:30,232.7,0.3,69.8,9.347,49.8,0.97
1,2025-04-27 22:41:12+05:30,234.1,0.448,104.9,9.376,50.0,0.95
1,2025-04-27 22:41:13+05:30,233.7,0.285,66.6,9.395,49.8,0.99
1,2025-04-27 22:41:14+05:30,233.1,0.387,90.2,9.42,49.8,0.87
1,2025-04-27 22:41:15+05:30,234.3,0.41,96.1,9.446,49.7,0.95
1,2025-04-27 22:41:16+05:30,233.6,0.404,94.4,9.473,49.8,0.95
1,2025-04-27 22:41:17+05:30,234.1,0.295,69.1,9.492,49.7,0.98
1,2025-04-27 22:41:18+05:30,233.5,0.235,54.9,9.507,49.9,0.91
1,2025-04-27 22:41:19+05:30,234.5,0.219,51.4,9.521,49.8,0.96
1,2025-04-27 22:41:20+05:30,234.4,0.647,151.7,9.563,49.8,0.97
1,2025-04-27 22:41:21+05:30,233.4,0.396,92.4,9.589,49.6,0.99
1,2025-04-27 22:41:22+05:30,234.0,0.534,125.0,9.624,49.7,1.0
1,2025-04-27 22:41:23+05:30,233.8,0.267,62.4,9.641,49.9,0.9
1,2025-04-27 22:41:24+05:30,234.2,0.475,111.2,9.672,49.9,0.93
1,2025-04-27 22:41:25+05:30,233.0,0.302,70.4,9.692,49.8,0.85
1,2025-04-27 22:41:26+05:30,233.8,0.347,81.1,9.714,49.8,0.85
1,2025-04-27 22:41:27+05:30,234.0,0.321,75.1,9.735,49.8,0.97
1,2025-04-27 22:41:28+05:30,232.6,0.262,60.9,9.752,49.8,0.97
1,2025-04-27 22:41:29+05:30,232.9,0.264,61.5,9.769,49.7,1.0
1,2025-04-27 22:41:30+05:30,232.5,0.346,80.4,9.791,49.7,1.0
1,2025-04-27 22:41:31+05:30,233.4,0.291,67.9,9.81,49.7,0.88
1,2025-04-27 22:41:32+05:30,233.9,0.363,84.9,9.834,49.7,0.92
1,2025-04-27 22:41:33+05:30,234.3,0.266,62.3,9.851,49.8,0.98
1,2025-04-27 22:41:34+05:30,233.5,0.421,98.3,9.878,49.7,0.99
1,2025-04-27 22:41:35+05:30,234.3,0.304,71.2,9.898,49.8,0.9
1,2025-04-27 22:41:36+05:30,232.8,0.514,119.7,9.931,49.7,0.88
1,2025-04-27 22:41:37+05:30,232.6,0.345,80.2,9.954,49.6,0.95
1,2025-04-27 22:41:38+05:30,233.5,0.34,79.4,9.976,49.7,0.88
1,2025-04-27 22:41:39+05:30,233.7,0.51,119.2,10.009,49.8,0.96
1,2025-04-27 22:41:40+05:30,233.5,0.3,70.0,10.028,49.7,0.96
1,2025-04-27 22:41:41+05:30,232.5,0.309,71.8,10.048,49.9,0.93
1,2025-04-27 22:41:42+05:30,233.5,0.28,65.4,10.066,49.9,0.87
1,2025-04-27 22:41:43+05:30,232.8,0.37,86.1,10.09,49.9,0.94
1,2025-04-27 22:41:44+05:30,233.8,0.276,64.5,10.108,50.1,0.99
1,2025-04-27 22:41:45+05:30,233.7,0.428,100.0,10.136,49.7,0.93
1,2025-04-27 22:41:46+05:30,233.0,0.345,80.4,10.158,49.7,0.92
1,2025-04-27 22:41:47+05:30,233.2,0.434,101.2,10.186,49.7,0.89
1,2025-04-27 22:41:48+05:30,233.0,0.423,98.6,10.214,49.8,0.95
1,2025-04-27 22:41:49+05:30,233.5,0.299,69.8,10.233,49.8,0.88
1,2025-04-27 22:41:50+05:30,234.0,0.276,64.6,10.251,49.8,1.0
1,2025-04-27 22:41:51+05:30,233.0,0.317,73.9,10.272,49.8,0.95
1,2025-04-27 22:41:52+05:30,233.8,0.351,82.1,10.294,49.8,0.95
1,2025-04-27 22:41:53+05:30,233.2,0.383,89.3,10.319,49.9,0.94
1,2025-04-27 22:41:54+05:30,233.1,0.395,92.1,10.345,49.7,0.91
1,2025-04-27 22:41:55+05:30,233.4,0.347,81.0,10.367,49.7,0.97
1,2025-04-27 22:41:56+05:30,233.0,0.282,65.7,10.386,50.0,0.96
1,2025-04-27 22:41:57+05:30,233.2,0.291,67.9,10.404,49.7,1.0
1,2025-04-27 22:41:58+05:30,232.9,0.402,93.6,10.43,49.9,0.96
1,2025-04-27 22:41:59+05:30,234.5,0.285,66.8,10.449,49.8,1.0
1,2025-04-27 22:42:00+05:30,233.5,0.406,94.8,10.475,49.9,0.9
1,2025-04-27 22:42:01+05:30,233.2,0.409,95.4,10.502,49.8,0.93
1,2025-04-27 22:42:02+05:30,233.6,0.503,117.5,10.535,49.8,0.98
1,2025-04-27 22:42:03+05:30,233.4,0.302,70.5,10.554,49.7,1.0
1,2025-04-27 22:42:04+05:30,233.4,0.317,74.0,10.575,49.7,0.93
1,2025-04-27 22:42:05+05:30,233.8,0.119,27.8,10.582,49.8,0.9
1,2025-04-27 22:42:06+05:30,233.9,0.256,59.9,10.599,49.7,1.0
1,2025-04-27 22:42:07+05:30,233.2,0.254,59.2,10.615,49.7,1.0
1,2025-04-27 22:42:08+05:30,233.2,0.401,93.5,10.641,50.0,0.86
1,2025-04-27 22:42:09+05:30,233.4,0.531,123.9,10.676,49.8,1.0
1,2025-04-27 22:42:10+05:30,232.3,0.408,94.8,10.702,49.9,0.96
1,2025-04-27 22:42:11+05:30,232.7,0.449,104.5,10.731,50.0,0.91
1,2025-04-27 22:42:12+05:30,234.2,0.279,65.3,10.749,49.7,0.93
1,2025-04-27 22:42:13+05:30,234.3,0.23,53.9,10.764,49.8,0.91
1,2025-04-27 22:42:14+05:30,233.4,0.326,76.1,10.785,49.8,0.94
1,2025-04-27 22:42:15+05:30,233.8,0.288,67.3,10.804,49.8,1.0
1,2025-04-27 22:42:16+05:30,233.7,0.264,61.7,10.821,49.9,1.0
1,2025-04-27 22:42:17+05:30,235.0,0.372,87.4,10.846,49.9,1.0
1,2025-04-27 22:42:18+05:30,234.1,0.231,54.1,10.861,49.9,0.94
1,2025-04-27 22:42:19+05:30,233.4,0.433,101.1,10.889,49.8,0.98
1,2025-04-27 22:42:20+05:30,233.0,0.31,72.2,10.909,49.8,0.96
1,2025-04-27 22:42:21+05:30,232.7,0.345,80.3,10.931,49.7,0.96
1,2025-04-27 22:42:22+05:30,233.6,0.36,84.1,10.954,49.9,1.0
1,2025-04-27 22:42:23+05:30,233.1,0.303,70.6,10.974,50.0,1.0
1,2025-04-27 22:42:24+05:30,232.8,0.477,111.0,11.005,49.8,0.96
1,2025-04-27 22:42:25+05:30,233.2,0.189,44.1,11.017,49.9,0.93
1,2025-04-27 22:42:26+05:30,233.0,0.478,111.4,11.048,49.9,0.95
1,2025-04-27 22:42:27+05:30,234.3,0.315,73.8,11.069,49.7,0.92
1,2025-04-27 22:42:28+05:30,233.9,0.442,103.4,11.097,49.7,0.96
1,2025-04-27 22:42:29+05:30,233.5,0.37,86.4,11.121,49.7,0.93
1,2025-04-27 22:42:30+05:30,234.2,0.435,101.9,11.15,49.8,1.0
1,2025-04-27 22:42:31+05:30,233.5,0.338,78.9,11.171,49.9,0.98
1,2025-04-27 22:42:32+05:30,233.1,0.374,87.2,11.196,49.9,0.99
1,2025-04-27 22:42:33+05:30,234.3,0.46,107.8,11.226,49.7,0.92
1,2025-04-27 22:42:34+05:30,233.8,0.36,84.2,11.249,49.9,0.97
1,2025-04-27 22:42:35+05:30,233.0,0.483,112.5,11.28,49.7,0.96
1,2025-04-27 22:42:36+05:30,233.4,0.385,89.9,11.305,49.8,0.95
1,2025-04-27 22:42:37+05:30,233.1,0.277,64.6,11.323,49.7,0.89
1,2025-04-27 22:42:38+05:30,232.8,0.315,73.3,11.344,49.7,1.0
1,2025-04-27 22:42:39+05:30,234.0,0.439,102.7,11.372,49.7,1.0
1,2025-04-27 22:42:40+05:30,234.5,0.226,53.0,11.387,49.9,0.98
1,2025-04-27 22:42:41+05:30,232.8,0.429,99.9,11.415,49.8,0.93
1,2025-04-27 22:42:42+05:30,233.8,0.313,73.2,11.435,49.7,1.0
1,2025-04-27 22:42:43+05:30,233.2,0.221,51.5,11.449,49.7,1.0
1,2025-04-27 22:42:44+05:30,233.3,0.371,86.6,11.473,49.9,0.92
1,2025-04-27 22:42:45+05:30,233.2,0.28,65.3,11.491,49.9,0.94
1,2025-04-27 22:42:46+05:30,233.1,0.293,68.3,11.51,49.9,0.92
1,2025-04-27 22:42:47+05:30,233.5,0.287,67.0,11.529,50.0,0.95
1,2025-04-27 22:42:48+05:30,233.1,0.361,84.1,11.552,50.0,0.9
1,2025-04-27 22:42:49+05:30,233.6,0.311,72.6,11.573,49.8,0.92
1,2025-04-27 22:42:50+05:30,233.5,0.389,90.8,11.598,49.7,0.88
1,2025-04-27 22:42:51+05:30,233.4,0.451,105.3,11.627,50.1,0.95
1,2025-04-27 22:42:52+05:30,233.0,0.404,94.1,11.653,49.9,0.97
1,2025-04-27 22:42:53+05:30,233.2,0.531,123.8,11.688,49.7,0.91
1,2025-04-27 22:42:54+05:30,233.9,0.555,129.8,11.724,49.7,0.96
1,2025-04-27 22:42:55+05:30,233.8,0.321,75.0,11.744,49.6,0.88
1,2025-04-27 22:42:56+05:30,233.0,0.235,54.8,11.76,49.7,0.9
1,2025-04-27 22:42:57+05:30,233.5,0.321,75.0,11.78,49.8,0.98
1,2025-04-27 22:42:58+05:30,233.9,0.362,84.7,11.804,49.9,0.94
1,2025-04-27 22:42:59+05:30,232.7,0.573,133.3,11.841,49.9,1.0
1,2025-04-27 22:43:00+05:30,233.8,0.313,73.2,11.861,49.8,0.95
1,2025-04-27 22:43:01+05:30,233.2,0.378,88.1,11.886,49.9,0.96
1,2025-04-27 22:43:02+05:30,233.8,0.282,65.9,11.904,49.7,0.97
1,2025-04-27 22:43:03+05:30,233.1,0.315,73.4,11.925,49.7,0.96
1,2025-04-27 22:43:04+05:30,232.6,0.229,53.3,11.939,49.8,0.95
1,2025-04-27 22:43:05+05:30,232.7,0.204,47.5,11.953,49.9,0.93
1,2025-04-27 22:43:06+05:30,233.5,0.486,113.5,11.984,49.8,0.84
1,2025-04-27 22:43:07+05:30,233.6,0.457,106.8,12.014,49.9,0.95
1,2025-04-27 22:43:08+05:30,233.0,0.313,72.9,12.034,49.8,0.9
1,2025-04-27 22:43:09+05:30,233.8,0.456,106.6,12.064,49.7,0.96
1,2025-04-27 22:43:10+05:30,232.7,0.219,51.0,12.078,49.8,1.0
1,2025-04-27 22:43:11+05:30,233.5,0.333,77.8,12.099,49.8,0.87
1,2025-04-27 22:43:12+05:30,232.9,0.367,85.5,12.123,49.9,1.0
1,2025-04-27 22:43:13+05:30,233.2,0.477,111.2,12.154,49.6,0.95
1,2025-04-27 22:43:14+05:30,233.5,0.37,86.4,12.178,50.0,0.93
1,2025-04-27 22:43:15+05:30,233.1,0.404,94.2,12.204,49.7,0.98
1,2025-04-27 22:43:16+05:30,233.3,0.303,70.7,12.224,49.8,0.94
1,2025-04-27 22:43:17+05:30,234.0,0.376,88.0,12.248,49.7,0.93
1,2025-04-27 22:43:18+05:30,233.2,0.476,111.0,12.279,49.9,0.87
1,2025-04-27 22:43:19+05:30,233.9,0.188,44.0,12.291,49.7,0.94
1,2025-04-27 22:43:20+05:30,232.9,0.464,108.1,12.321,49.7,0.99
1,2025-04-27 22:43:21+05:30,233.8,0.329,76.9,12.343,49.9,0.91
1,2025-04-27 22:43:22+05:30,234.2,0.209,48.9,12.356,49.7,0.97
1,2025-04-27 22:43:23+05:30,232.3,0.323,75.0,12.377,49.8,0.88
1,2025-04-27 22:43:24+05:30,233.1,0.479,111.7,12.408,49.9,0.9
1,2025-04-27 22:43:25+05:30,233.8,0.302,70.6,12.428,49.8,0.91
1,2025-04-27 22:43:26+05:30,233.4,0.38,88.7,12.452,49.8,0.87
1,2025-04-27 22:43:27+05:30,233.7,0.189,44.2,12.465,49.7,0.94
1,2025-04-27 22:43:28+05:30,233.2,0.167,38.9,12.475,49.8,0.98
1,2025-04-27 22:43:29+05:30,233.5,0.242,56.5,12.491,49.8,0.98
1,2025-04-27 22:43:30+05:30,233.4,0.451,105.3,12.52,49.8,0.95
1,2025-04-27 22:43:31+05:30,234.1,0.345,80.8,12.543,49.8,0.94
1,2025-04-27 22:43:32+05:30,233.6,0.46,107.5,12.573,49.6,0.91
1,2025-04-27 22:43:33+05:30,233.7,0.466,108.9,12.603,49.8,1.0
1,2025-04-27 22:43:34+05:30,233.3,0.274,63.9,12.621,49.9,0.92
1,2025-04-27 22:43:35+05:30,233.3,0.507,118.3,12.654,49.9,0.96
1,2025-04-27 22:43:36+05:30,233.3,0.296,69.1,12.673,49.8,0.95
1,2025-04-27 22:43:37+05:30,233.7,0.45,105.2,12.702,49.8,0.91
1,2025-04-27 22:43:38+05:30,233.3,0.446,104.1,12.731,49.7,0.9
1,2025-04-27 22:43:39+05:30,233.6,0.357,83.4,12.754,49.9,1.0
1,2025-04-27 22:43:40+05:30,234.5,0.357,83.7,12.777,49.8,1.0
1,2025-04-27 22:43:41+05:30,233.9,0.382,89.3,12.802,49.9,0.96
1,2025-04-27 22:43:42+05:30,233.3,0.362,84.5,12.826,49.8,0.92
1,2025-04-27 22:43:43+05:30,234.1,0.311,72.8,12.846,49.7,0.98
1,2025-04-27 22:43:44+05:30,233.3,0.302,70.5,12.865,49.8,0.95
1,2025-04-27 22:43:45+05:30,232.5,0.312,72.5,12.886,49.7,0.9
1,2025-04-27 22:43:46+05:30,233.0,0.472,110.0,12.916,49.8,0.97
1,2025-04-27 22:43:47+05:30,232.6,0.191,44.4,12.928,49.7,1.0
1,2025-04-27 22:43:48+05:30,233.3,0.3,70.0,12.948,49.8,0.91
1,2025-04-27 22:43:49+05:30,233.5,0.317,74.0,12.968,49.9,0.98
1,2025-04-27 22:43:50+05:30,234.3,0.327,76.6,12.99,49.9,0.98
1,2025-04-27 22:43:51+05:30,233.7,0.38,88.8,13.014,49.7,1.0
1,2025-04-27 22:43:52+05:30,233.4,0.215,50.2,13.028,49.9,0.87
1,2025-04-27 22:43:53+05:30,233.9,0.453,106.0,13.058,50.0,0.91
1,2025-04-27 22:43:54+05:30,232.4,0.439,102.0,13.086,49.7,0.94
1,2025-04-27 22:43:55+05:30,233.6,0.417,97.4,13.113,49.6,1.0
1,2025-04-27 22:43:56+05:30,233.9,0.329,77.0,13.135,49.7,0.9
1,2025-04-27 22:43:57+05:30,232.8,0.276,64.3,13.152,49.8,0.91
1,2025-04-27 22:43:58+05:30,234.1,0.317,74.2,13.173,49.6,0.94
1,2025-04-27 22:43:59+05:30,233.7,0.356,83.2,13.196,49.9,0.9
1,2025-04-27 22:44:00+05:30,233.3,0.417,97.3,13.223,49.6,0.94
1,2025-04-27 22:44:01+05:30,233.8,0.342,80.0,13.245,49.8,0.93
1,2025-04-27 22:44:02+05:30,234.6,0.386,90.6,13.271,49.8,0.89
1,2025-04-27 22:44:03+05:30,233.6,0.307,71.7,13.29,49.9,0.98
1,2025-04-27 22:44:04+05:30,233.6,0.379,88.5,13.315,49.9,1.0
1,2025-04-27 22:44:05+05:30,233.3,0.325,75.8,13.336,50.0,0.95
1,2025-04-27 22:44:06+05:30,233.1,0.377,87.9,13.361,49.8,0.84
1,2025-04-27 22:44:07+05:30,233.9,0.173,40.5,13.372,49.7,0.97
1,2025-04-27 22:44:08+05:30,233.1,0.399,93.0,13.398,49.8,0.89
1,2025-04-27 22:44:09+05:30,233.5,0.404,94.3,13.424,49.8,0.92
1,2025-04-27 22:44:10+05:30,233.3,0.403,94.0,13.45,49.8,0.96
1,2025-04-27 22:44:11+05:30,233.7,0.251,58.7,13.466,49.8,0.96
1,2025-04-27 22:44:12+05:30,233.7,0.279,65.2,13.484,49.9,0.93
1,2025-04-27 22:44:13+05:30,234.0,0.263,61.5,13.501,49.8,0.88
1,2025-04-27 22:44:14+05:30,233.2,0.383,89.3,13.526,49.8,0.85
1,2025-04-27 22:44:15+05:30,233.4,0.416,97.1,13.553,49.7,0.97
1,2025-04-27 22:44:16+05:30,233.0,0.28,65.2,13.571,49.9,0.96
1,2025-04-27 22:44:17+05:30,233.3,0.482,112.5,13.603,50.0,1.0
1,2025-04-27 22:44:18+05:30,233.7,0.48,112.2,13.634,49.9,0.92
1,2025-04-27 22:44:19+05:30,233.9,0.364,85.1,13.657,49.7,0.93
1,2025-04-27 22:44:20+05:30,233.0,0.387,90.2,13.682,49.7,0.88
1,2025-04-27 22:44:21+05:30,233.9,0.182,42.6,13.694,49.6,0.94
1,2025-04-27 22:44:22+05:30,234.2,0.297,69.6,13.714,49.8,0.98
1,2025-04-27 22:44:23+05:30,233.7,0.225,52.6,13.728,49.8,0.94
1,2025-04-27 22:44:24+05:30,234.4,0.259,60.7,13.745,49.7,0.96
1,2025-04-27 22:44:25+05:30,233.1,0.401,93.5,13.771,49.7,1.0
1,2025-04-27 22:44:26+05:30,232.9,0.426,99.2,13.799,49.6,0.95
1,2025-04-27 22:44:27+05:30,232.6,0.43,100.0,13.826,49.8,0.98
1,2025-04-27 22:44:28+05:30,234.2,0.374,87.6,13.851,49.7,0.93
1,2025-04-27 22:44:29+05:30,233.8,0.402,94.0,13.877,49.7,0.95
1,2025-04-27 22:44:30+05:30,233.5,0.191,44.6,13.889,50.0,0.93
1,2025-04-27 22:44:31+05:30,233.6,0.221,51.6,13.904,49.9,1.0
1,2025-04-27 22:44:32+05:30,232.9,0.329,76.6,13.925,49.8,1.0
1,2025-04-27 22:44:33+05:30,234.7,0.41,96.2,13.952,49.8,0.95
1,2025-04-27 22:44:34+05:30,233.6,0.305,71.2,13.971,49.7,0.98
1,2025-04-27 22:44:35+05:30,233.6,0.214,50.0,13.985,49.9,1.0
1,2025-04-27 22:44:36+05:30,233.9,0.281,65.7,14.003,49.8,1.0
1,2025-04-27 22:44:37+05:30,233.7,0.257,60.1,14.02,49.7,0.91
1,2025-04-27 22:44:38+05:30,233.6,0.178,41.6,14.032,50.0,0.93
1,2025-04-27 22:44:39+05:30,233.1,0.572,133.3,14.069,49.7,1.0
1,2025-04-27 22:44:40+05:30,233.7,0.473,110.5,14.099,50.0,0.95
1,2025-04-27 22:44:41+05:30,234.4,0.152,35.6,14.109,49.9,0.96
1,2025-04-27 22:44:42+05:30,234.2,0.158,37.0,14.12,49.9,0.95
1,2025-04-27 22:44:43+05:30,234.3,0.269,63.0,14.137,49.7,0.98
1,2025-04-27 22:44:44+05:30,233.2,0.201,46.9,14.15,49.9,0.96
1,2025-04-27 22:44:45+05:30,233.0,0.588,137.0,14.188,50.0,0.91
1,2025-04-27 22:44:46+05:30,233.4,0.27,63.0,14.206,49.7,0.92
1,2025-04-27 22:44:47+05:30,233.5,0.386,90.1,14.231,49.8,0.98
1,2025-04-27 22:44:48+05:30,234.0,0.299,70.0,14.25,49.7,0.94
1,2025-04-27 22:44:49+05:30,232.7,0.233,54.2,14.265,49.8,0.98
1,2025-04-27 22:44:50+05:30,234.3,0.455,106.6,14.295,49.8,0.98
1,2025-04-27 22:44:51+05:30,233.4,0.415,96.9,14.322,49.9,0.96
1,2025-04-27 22:44:52+05:30,233.3,0.344,80.3,14.344,49.7,0.98
1,2025-04-27 22:44:53+05:30,233.0,0.588,137.0,14.382,49.9,0.96
1,2025-04-27 22:44:54+05:30,232.7,0.374,87.0,14.406,49.9,0.96
1,2025-04-27 22:44:55+05:30,233.9,0.304,71.1,14.426,49.7,0.88
1,2025-04-27 22:44:56+05:30,233.5,0.542,126.6,14.461,49.8,0.93
1,2025-04-27 22:44:57+05:30,232.9,0.39,90.8,14.486,49.7,0.92
1,2025-04-27 22:44:58+05:30,232.9,0.513,119.5,14.52,49.8,0.96
1,2025-04-27 22:44:59+05:30,233.3,0.346,80.7,14.542,50.0,1.0
1,2025-04-27 22:45:00+05:30,234.3,0.049,11.5,14.545,49.7,0.98
1,2025-04-27 22:45:01+05:30,233.4,0.194,45.3,14.558,49.8,0.94
1,2025-04-27 22:45:02+05:30,232.7,0.458,106.6,14.587,49.7,1.0
1,2025-04-27 22:45:03+05:30,233.4,0.291,67.9,14.606,49.9,0.94
1,2025-04-27 22:45:04+05:30,233.4,0.375,87.5,14.631,49.8,0.94
1,2025-04-27 22:45:05+05:30,232.2,0.463,107.5,14.66,49.9,0.99
1,2025-04-27 22:45:06+05:30,233.5,0.368,85.9,14.684,49.7,0.93
