device_id,timestamp,voltage,current,power,energy,frequency,power_factor
5,2025-04-27T22:39:43+05:30,228.9,0.721,163.4,2.303,50.2,0.99
1,2025-04-27T22:39:44+05:30,229.1,0.218,48.4,1.247,49.9,0.97
3,2025-04-27T22:39:45+05:30,229.9,0.704,139.2,2.377,50.0,0.86
5,2025-04-27T22:39:46+05:30,230.3,0.347,74.3,2.324,50.1,0.93
4,2025-04-27T22:39:47+05:30,230.7,0.368,80.7,1.417,50.1,0.95
5,2025-04-27T22:39:48+05:30,232.1,0.471,106.0,2.353,49.9,0.97
4,2025-04-27T22:39:49+05:30,228.1,0.389,81.6,1.44,50.2,0.92
5,2025-04-27T22:39:50+05:30,227.9,1.004,212.8,2.412,50.1,0.93
2,2025-04-27T22:39:51+05:30,231.1,1.854,364.2,6.317,50.2,0.85
1,2025-04-27T22:39:52+05:30,230.9,0.212,47.0,1.26,49.9,0.96
4,2025-04-27T22:39:53+05:30,231.1,0.488,104.9,1.469,50.1,0.93
3,2025-04-27T22:39:54+05:30,229.6,0.683,133.3,2.414,49.9,0.85
3,2025-04-27T22:39:55+05:30,230.3,0.653,135.3,2.452,49.9,0.9
1,2025-04-27T22:39:56+05:30,230.8,0.247,56.4,1.276,49.9,0.99
5,2025-04-27T22:39:57+05:30,230.8,0.467,98.1,2.439,49.9,0.91
2,2025-04-27T22:39:58+05:30,230.1,1.046,221.4,6.378,50.2,0.92
2,2025-04-27T22:39:59+05:30,230.6,1.635,312.9,6.465,50.1,0.83
1,2025-04-27T22:40:00+05:30,230.9,0.247,57.0,1.292,50.1,1.0
4,2025-04-27T22:40:01+05:30,234.4,0.34,75.7,1.49,50.1,0.95
4,2025-04-27T22:40:02+05:30,230.3,0.352,77.0,1.511,49.9,0.95
1,2025-04-27T22:40:03+05:30,228.9,0.363,80.6,1.314,50.0,0.97
3,2025-04-27T22:40:04+05:30,231.2,0.736,148.0,2.493,49.9,0.87
2,2025-04-27T22:40:05+05:30,231.0,1.284,243.2,6.533,50.0,0.82
5,2025-04-27T22:40:06+05:30,232.4,0.621,124.1,2.473,50.1,0.86
5,2025-04-27T22:40:07+05:30,231.4,0.756,148.7,2.514,50.2,0.85
1,2025-04-27T22:40:08+05:30,226.7,0.335,75.2,1.335,49.9,0.99
2,2025-04-27T22:40:09+05:30,229.5,1.197,233.5,6.598,50.0,0.85
3,2025-04-27T22:40:10+05:30,230.1,0.849,183.6,2.544,49.9,0.94
2,2025-04-27T22:40:11+05:30,230.4,1.973,422.8,6.715,49.9,0.93
1,2025-04-27T22:40:12+05:30,228.8,0.346,79.2,1.357,50.1,1.0
4,2025-04-27T22:40:13+05:30,229.4,0.489,107.7,1.541,50.1,0.96
3,2025-04-27T22:40:14+05:30,225.9,0.696,133.6,2.581,50.0,0.85
2,2025-04-27T22:40:15+05:30,234.6,1.369,292.3,6.796,49.9,0.91
2,2025-04-27T22:40:16+05:30,229.1,1.35,253.6,6.866,50.0,0.82
2,2025-04-27T22:40:17+05:30,230.6,0.951,197.4,6.921,50.3,0.9
4,2025-04-27T22:40:18+05:30,229.2,0.344,73.3,1.561,50.2,0.93
2,2025-04-27T22:40:19+05:30,230.8,1.479,273.1,6.997,50.1,0.8
4,2025-04-27T22:40:20+05:30,231.8,0.312,69.4,1.58,50.1,0.96
2,2025-04-27T22:40:21+05:30,230.6,1.288,261.4,7.07,50.0,0.88
5,2025-04-27T22:40:22+05:30,231.1,0.716,162.2,2.559,49.9,0.98
4,2025-04-27T22:40:23+05:30,230.3,0.431,91.3,1.605,50.1,0.92
5,2025-04-27T22:40:24+05:30,232.6,0.142,28.4,2.567,50.0,0.86
4,2025-04-27T22:40:25+05:30,225.1,0.427,88.4,1.63,50.0,0.92
4,2025-04-27T22:40:26+05:30,230.8,0.309,66.3,1.648,50.2,0.93
3,2025-04-27T22:40:27+05:30,231.2,0.883,181.7,2.631,50.1,0.89
4,2025-04-27T22:40:28+05:30,232.2,0.351,73.4,1.668,50.0,0.9
5,2025-04-27T22:40:29+05:30,229.7,0.418,91.2,2.592,49.8,0.95
4,2025-04-27T22:40:30+05:30,233.0,0.486,107.6,1.698,50.2,0.95
4,2025-04-27T22:40:31+05:30,231.5,0.364,80.9,1.72,50.0,0.96
2,2025-04-27T22:40:32+05:30,226.5,1.641,312.2,7.157,50.0,0.84
3,2025-04-27T22:40:33+05:30,230.3,0.596,127.7,2.666,50.0,0.93
5,2025-04-27T22:40:34+05:30,225.3,0.656,143.4,2.632,50.1,0.97
4,2025-04-27T22:40:35+05:30,231.6,0.394,84.9,1.744,50.1,0.93
1,2025-04-27T22:40:36+05:30,233.4,0.266,61.5,1.374,49.8,0.99
3,2025-04-27T22:40:37+05:30,230.1,0.666,142.5,2.706,50.0,0.93
5,2025-04-27T22:40:38+05:30,230.6,0.311,70.3,2.652,50.1,0.98
3,2025-04-27T22:40:39+05:30,233.2,0.686,136.0,2.744,50.1,0.85
4,2025-04-27T22:40:40+05:30,230.9,0.351,78.6,1.766,49.9,0.97
4,2025-04-27T22:40:41+05:30,229.9,0.385,83.2,1.789,49.9,0.94
5,2025-04-27T22:40:42+05:30,231.0,0.89,185.0,2.703,50.0,0.9
3,2025-04-27T22:40:43+05:30,229.2,0.539,109.9,2.775,49.9,0.89
1,2025-04-27T22:40:44+05:30,231.3,0.293,67.8,1.393,50.0,1.0
3,2025-04-27T22:40:45+05:30,230.8,0.699,138.7,2.814,50.1,0.86
2,2025-04-27T22:40:46+05:30,230.1,1.364,257.4,7.229,50.1,0.82
5,2025-04-27T22:40:47+05:30,228.7,0.773,160.9,2.748,50.0,0.91
3,2025-04-27T22:40:48+05:30,231.1,0.984,206.9,2.871,50.0,0.91
4,2025-04-27T22:40:49+05:30,230.7,0.408,87.5,1.813,50.0,0.93
4,2025-04-27T22:40:50+05:30,226.1,0.445,94.6,1.839,50.1,0.94
5,2025-04-27T22:40:51+05:30,231.2,0.503,110.5,2.779,50.1,0.95
1,2025-04-27T22:40:52+05:30,227.7,0.305,67.4,1.412,50.1,0.97
2,2025-04-27T22:40:53+05:30,229.9,1.379,285.3,7.308,50.0,0.9
5,2025-04-27T22:40:54+05:30,231.5,0.692,150.6,2.821,49.9,0.94
1,2025-04-27T22:40:55+05:30,227.8,0.307,68.5,1.431,50.1,0.98
4,2025-04-27T22:40:56+05:30,229.7,0.481,106.1,1.868,50.0,0.96
1,2025-04-27T22:40:57+05:30,230.3,0.379,83.8,1.454,50.1,0.96
5,2025-04-27T22:40:58+05:30,230.4,0.341,71.5,2.841,50.0,0.91
1,2025-04-27T22:40:59+05:30,230.5,0.371,82.1,1.477,50.1,0.96
2,2025-04-27T22:41:00+05:30,231.0,1.116,214.0,7.367,50.1,0.83
1,2025-04-27T22:41:01+05:30,230.4,0.302,66.8,1.496,49.9,0.96
3,2025-04-27T22:41:02+05:30,228.1,0.745,151.2,2.913,49.9,0.89
5,2025-04-27T22:41:03+05:30,231.0,0.907,201.1,2.897,49.9,0.96
5,2025-04-27T22:41:04+05:30,229.3,0.221,49.2,2.911,50.1,0.97
2,2025-04-27T22:41:05+05:30,227.5,1.103,220.8,7.428,50.0,0.88
3,2025-04-27T22:41:06+05:30,226.9,0.566,119.4,2.946,49.9,0.93
4,2025-04-27T22:41:07+05:30,228.8,0.412,89.6,1.893,50.2,0.95
2,2025-04-27T22:41:08+05:30,226.9,1.159,223.5,7.49,49.9,0.85
1,2025-04-27T22:41:09+05:30,225.8,0.272,59.6,1.513,49.8,0.97
5,2025-04-27T22:41:10+05:30,225.4,0.754,149.6,2.953,50.0,0.88
4,2025-04-27T22:41:11+05:30,226.8,0.377,81.2,1.916,49.9,0.95
2,2025-04-27T22:41:12+05:30,231.9,1.877,374.3,7.594,50.1,0.86
5,2025-04-27T22:41:13+05:30,230.4,0.669,148.0,2.994,50.0,0.96
2,2025-04-27T22:41:14+05:30,230.5,1.134,248.3,7.663,50.0,0.95
4,2025-04-27T22:41:15+05:30,226.5,0.407,86.7,1.94,49.9,0.94
5,2025-04-27T22:41:16+05:30,227.2,0.619,135.0,3.032,49.9,0.96
5,2025-04-27T22:41:17+05:30,230.9,0.865,185.7,3.084,50.0,0.93
2,2025-04-27T22:41:18+05:30,232.6,1.239,259.4,7.735,49.9,0.9
1,2025-04-27T22:41:19+05:30,232.2,0.347,77.4,1.534,50.2,0.96
5,2025-04-27T22:41:20+05:30,229.6,0.449,101.0,3.112,50.0,0.98
5,2025-04-27T22:41:21+05:30,230.5,0.346,76.6,3.133,50.0,0.96
3,2025-04-27T22:41:22+05:30,226.6,0.732,152.6,2.988,50.0,0.92
2,2025-04-27T22:41:23+05:30,228.1,1.961,375.7,7.839,49.9,0.84
4,2025-04-27T22:41:24+05:30,228.1,0.441,94.6,1.966,50.1,0.94
1,2025-04-27T22:41:25+05:30,228.8,0.29,63.7,1.552,49.9,0.96
2,2025-04-27T22:41:26+05:30,229.0,1.85,343.2,7.934,50.0,0.81
4,2025-04-27T22:41:27+05:30,231.6,0.431,89.8,1.991,50.1,0.9
5,2025-04-27T22:41:28+05:30,231.0,0.522,113.3,3.164,50.0,0.94
2,2025-04-27T22:41:29+05:30,230.6,1.358,272.4,8.01,49.8,0.87
3,2025-04-27T22:41:30+05:30,232.2,0.589,124.5,3.023,50.1,0.91
5,2025-04-27T22:41:31+05:30,231.6,0.346,76.1,3.185,50.2,0.95
5,2025-04-27T22:41:32+05:30,228.2,0.161,33.1,3.194,50.0,0.9
4,2025-04-27T22:41:33+05:30,230.4,0.376,80.6,2.013,50.1,0.93
3,2025-04-27T22:41:34+05:30,231.8,0.733,158.0,3.067,50.1,0.93
1,2025-04-27T22:41:35+05:30,229.5,0.343,77.1,1.573,50.1,0.98
4,2025-04-27T22:41:36+05:30,230.8,0.39,88.2,2.038,50.2,0.98
2,2025-04-27T22:41:37+05:30,228.4,1.75,339.7,8.104,50.3,0.85
3,2025-04-27T22:41:38+05:30,234.2,0.904,196.9,3.122,50.1,0.93
2,2025-04-27T22:41:39+05:30,232.7,1.388,293.9,8.186,49.9,0.91
4,2025-04-27T22:41:40+05:30,227.1,0.447,95.4,2.064,50.0,0.94
3,2025-04-27T22:41:41+05:30,231.6,0.602,129.7,3.158,50.1,0.93
3,2025-04-27T22:41:42+05:30,233.0,0.754,159.9,3.202,50.1,0.91
4,2025-04-27T22:41:43+05:30,231.9,0.413,93.9,2.09,50.0,0.98
3,2025-04-27T22:41:44+05:30,231.8,0.674,140.6,3.241,49.9,0.9
2,2025-04-27T22:41:45+05:30,231.5,1.525,328.3,8.277,49.7,0.93
1,2025-04-27T22:41:46+05:30,228.6,0.27,60.5,1.59,50.0,0.98
2,2025-04-27T22:41:47+05:30,225.9,1.4,275.1,8.353,49.9,0.87
2,2025-04-27T22:41:48+05:30,229.0,1.186,233.6,8.418,49.9,0.86
3,2025-04-27T22:41:49+05:30,229.1,0.565,120.4,3.274,49.9,0.93
1,2025-04-27T22:41:50+05:30,228.9,0.343,76.2,1.611,50.0,0.97
2,2025-04-27T22:41:51+05:30,233.5,1.827,383.9,8.525,50.1,0.9
1,2025-04-27T22:41:52+05:30,233.4,0.271,62.0,1.628,50.2,0.98
4,2025-04-27T22:41:53+05:30,232.0,0.399,85.2,2.114,50.1,0.92
5,2025-04-27T22:41:54+05:30,227.0,0.065,13.7,3.198,50.0,0.93
4,2025-04-27T22:41:55+05:30,229.0,0.444,98.6,2.141,49.9,0.97
1,2025-04-27T22:41:56+05:30,229.4,0.285,64.7,1.646,50.0,0.99
2,2025-04-27T22:41:57+05:30,230.3,1.847,353.1,8.623,50.1,0.83
4,2025-04-27T22:41:58+05:30,230.8,0.427,88.7,2.166,50.0,0.9
3,2025-04-27T22:41:59+05:30,230.7,0.775,159.1,3.318,50.1,0.89
1,2025-04-27T22:42:00+05:30,233.3,0.308,71.9,1.666,49.8,1.0
2,2025-04-27T22:42:01+05:30,231.3,1.484,319.2,8.712,49.9,0.93
1,2025-04-27T22:42:02+05:30,230.6,0.272,60.2,1.683,50.1,0.96
3,2025-04-27T22:42:03+05:30,235.6,0.812,170.3,3.365,50.1,0.89
4,2025-04-27T22:42:04+05:30,227.8,0.448,92.9,2.192,50.0,0.91
2,2025-04-27T22:42:05+05:30,230.1,1.506,280.7,8.79,50.0,0.81
4,2025-04-27T22:42:06+05:30,229.8,0.484,105.7,2.221,49.9,0.95
2,2025-04-27T22:42:07+05:30,229.6,1.376,252.7,8.86,50.0,0.8
4,2025-04-27T22:42:08+05:30,232.4,0.357,79.6,2.243,49.9,0.96
3,2025-04-27T22:42:09+05:30,227.7,0.497,101.9,3.393,49.9,0.9
1,2025-04-27T22:42:10+05:30,228.1,0.372,82.3,1.706,50.0,0.97
3,2025-04-27T22:42:11+05:30,231.7,0.741,163.1,3.438,50.1,0.95
1,2025-04-27T22:42:12+05:30,227.4,0.259,58.3,1.722,50.0,0.99
1,2025-04-27T22:42:13+05:30,231.6,0.324,73.5,1.742,50.1,0.98
5,2025-04-27T22:42:14+05:30,234.5,0.797,162.6,3.243,49.9,0.87
3,2025-04-27T22:42:15+05:30,230.4,0.769,164.8,3.484,50.0,0.93
5,2025-04-27T22:42:16+05:30,231.1,0.737,151.6,3.285,50.0,0.89
2,2025-04-27T22:42:17+05:30,234.9,1.241,239.0,8.926,50.1,0.82
1,2025-04-27T22:42:18+05:30,231.1,0.322,72.2,1.762,49.9,0.97
1,2025-04-27T22:42:19+05:30,230.2,0.364,82.1,1.785,50.1,0.98
2,2025-04-27T22:42:20+05:30,229.3,1.173,220.6,8.987,50.0,0.82
1,2025-04-27T22:42:21+05:30,230.1,0.226,51.0,1.799,50.1,0.98
3,2025-04-27T22:42:22+05:30,228.7,0.662,130.2,3.52,49.9,0.86
1,2025-04-27T22:42:23+05:30,232.0,0.324,71.4,1.819,50.1,0.95
4,2025-04-27T22:42:24+05:30,229.2,0.326,71.7,2.263,50.1,0.96
2,2025-04-27T22:42:25+05:30,227.2,1.715,346.8,9.083,50.0,0.89
5,2025-04-27T22:42:26+05:30,229.5,0.547,121.8,3.319,50.0,0.97
4,2025-04-27T22:42:27+05:30,231.8,0.339,73.9,2.284,50.0,0.94
3,2025-04-27T22:42:28+05:30,230.6,0.559,112.1,3.551,49.9,0.87
2,2025-04-27T22:42:29+05:30,230.0,1.239,245.1,9.151,50.1,0.86
2,2025-04-27T22:42:30+05:30,230.8,1.274,249.9,9.22,50.1,0.85
3,2025-04-27T22:42:31+05:30,232.5,0.699,144.6,3.591,49.9,0.89
1,2025-04-27T22:42:32+05:30,233.2,0.222,49.2,1.833,49.9,0.95
4,2025-04-27T22:42:33+05:30,230.9,0.424,91.0,2.309,50.1,0.93
1,2025-04-27T22:42:34+05:30,228.0,0.306,67.7,1.852,50.0,0.97
4,2025-04-27T22:42:35+05:30,231.5,0.506,113.6,2.341,49.9,0.97
1,2025-04-27T22:42:36+05:30,233.3,0.367,84.8,1.876,49.9,0.99
5,2025-04-27T22:42:37+05:30,229.0,0.231,48.7,3.333,50.0,0.92
1,2025-04-27T22:42:38+05:30,229.3,0.221,50.7,1.89,50.0,1.0
1,2025-04-27T22:42:39+05:30,232.1,0.319,72.6,1.91,50.0,0.98
3,2025-04-27T22:42:40+05:30,229.0,0.844,168.2,3.638,49.9,0.87
1,2025-04-27T22:42:41+05:30,230.6,0.27,61.6,1.927,50.0,0.99
1,2025-04-27T22:42:42+05:30,233.3,0.337,75.5,1.948,49.9,0.96
5,2025-04-27T22:42:43+05:30,230.9,0.666,152.2,3.375,50.0,0.99
1,2025-04-27T22:42:44+05:30,231.7,0.297,66.1,1.966,50.0,0.96
5,2025-04-27T22:42:45+05:30,231.9,1.055,232.4,3.44,50.0,0.95
5,2025-04-27T22:42:46+05:30,232.0,0.72,155.3,3.483,50.0,0.93
4,2025-04-27T22:42:47+05:30,231.9,0.387,84.4,2.364,49.9,0.94
3,2025-04-27T22:42:48+05:30,228.4,0.602,116.9,3.67,50.1,0.85
5,2025-04-27T22:42:49+05:30,228.7,0.545,113.4,3.514,50.0,0.91
4,2025-04-27T22:42:50+05:30,226.6,0.312,64.3,2.382,50.0,0.91
5,2025-04-27T22:42:51+05:30,231.5,0.735,158.2,3.558,50.0,0.93
4,2025-04-27T22:42:52+05:30,228.6,0.363,80.5,2.404,49.9,0.97
3,2025-04-27T22:42:53+05:30,230.2,0.534,114.3,3.702,49.8,0.93
4,2025-04-27T22:42:54+05:30,229.5,0.328,69.3,2.423,50.0,0.92
1,2025-04-27T22:42:55+05:30,231.8,0.297,66.8,1.985,49.8,0.97
1,2025-04-27T22:42:56+05:30,230.3,0.258,59.4,2.002,50.2,1.0
1,2025-04-27T22:42:57+05:30,228.2,0.331,74.8,2.023,50.0,0.99
4,2025-04-27T22:42:58+05:30,231.2,0.413,92.6,2.449,50.0,0.97
3,2025-04-27T22:42:59+05:30,225.2,0.645,127.8,3.737,49.9,0.88
1,2025-04-27T22:43:00+05:30,230.3,0.247,55.7,2.038,50.1,0.98
4,2025-04-27T22:43:01+05:30,232.8,0.454,98.3,2.476,50.1,0.93
4,2025-04-27T22:43:02+05:30,226.2,0.439,90.4,2.501,50.0,0.91
4,2025-04-27T22:43:03+05:30,230.5,0.386,85.4,2.525,50.1,0.96
2,2025-04-27T22:43:04+05:30,229.4,1.187,231.5,9.284,49.8,0.85
4,2025-04-27T22:43:05+05:30,223.6,0.422,89.6,2.55,49.9,0.95
3,2025-04-27T22:43:06+05:30,226.7,0.654,136.4,3.775,50.0,0.92
2,2025-04-27T22:43:07+05:30,230.2,1.671,330.8,9.376,49.9,0.86
1,2025-04-27T22:43:08+05:30,229.7,0.247,56.2,2.054,49.9,0.99
2,2025-04-27T22:43:09+05:30,228.8,1.461,297.5,9.459,49.9,0.89
5,2025-04-27T22:43:10+05:30,227.9,0.445,91.3,3.583,50.0,0.9
5,2025-04-27T22:43:11+05:30,228.0,0.722,156.4,3.626,49.9,0.95
5,2025-04-27T22:43:12+05:30,227.6,0.761,157.6,3.67,49.8,0.91
2,2025-04-27T22:43:13+05:30,232.8,1.45,297.1,9.542,50.0,0.88
2,2025-04-27T22:43:14+05:30,230.0,2.029,434.0,9.663,49.9,0.93
5,2025-04-27T22:43:15+05:30,228.9,0.339,76.8,3.691,49.9,0.99
2,2025-04-27T22:43:16+05:30,230.6,1.338,268.4,9.738,50.1,0.87
5,2025-04-27T22:43:17+05:30,228.2,0.318,66.0,3.709,49.8,0.91
2,2025-04-27T22:43:18+05:30,231.4,1.546,304.1,9.822,49.8,0.85
4,2025-04-27T22:43:19+05:30,232.1,0.406,90.5,2.575,49.9,0.96
1,2025-04-27T22:43:20+05:30,229.0,0.343,75.4,2.075,50.0,0.96
4,2025-04-27T22:43:21+05:30,232.3,0.376,83.9,2.598,50.0,0.96
5,2025-04-27T22:43:22+05:30,223.1,0.356,77.0,3.73,49.9,0.97
2,2025-04-27T22:43:23+05:30,231.0,2.208,474.3,9.954,50.0,0.93
1,2025-04-27T22:43:24+05:30,232.2,0.303,69.7,2.094,50.2,0.99
2,2025-04-27T22:43:25+05:30,230.2,1.694,339.3,10.048,50.0,0.87
3,2025-04-27T22:43:26+05:30,230.8,0.494,103.8,3.804,50.0,0.91
5,2025-04-27T22:43:27+05:30,231.4,0.536,115.3,3.762,49.9,0.93
5,2025-04-27T22:43:28+05:30,231.7,0.689,137.3,3.8,50.0,0.86
5,2025-04-27T22:43:29+05:30,227.8,0.676,135.5,3.838,50.1,0.88
2,2025-04-27T22:43:30+05:30,229.9,1.855,345.4,10.144,49.9,0.81
2,2025-04-27T22:43:31+05:30,230.1,1.915,383.4,10.251,50.1,0.87
2,2025-04-27T22:43:32+05:30,229.6,1.483,286.0,10.33,50.1,0.84
5,2025-04-27T22:43:33+05:30,226.9,0.582,128.1,3.874,49.9,0.97
1,2025-04-27T22:43:34+05:30,228.1,0.246,53.3,2.109,50.0,0.95
2,2025-04-27T22:43:35+05:30,230.3,1.742,320.9,10.419,50.0,0.8
5,2025-04-27T22:43:36+05:30,228.6,0.204,44.3,3.886,50.2,0.95
5,2025-04-27T22:43:37+05:30,231.4,0.717,156.0,3.929,50.1,0.94
2,2025-04-27T22:43:38+05:30,231.4,1.607,301.2,10.503,50.0,0.81
5,2025-04-27T22:43:39+05:30,229.6,0.555,124.9,3.964,49.9,0.98
4,2025-04-27T22:43:40+05:30,230.1,0.398,87.9,2.622,50.1,0.96
4,2025-04-27T22:43:41+05:30,228.4,0.395,83.0,2.645,49.9,0.92
3,2025-04-27T22:43:42+05:30,230.1,0.591,123.8,3.838,49.8,0.91
4,2025-04-27T22:43:43+05:30,233.3,0.408,92.3,2.671,50.0,0.97
4,2025-04-27T22:43:44+05:30,228.8,0.456,97.0,2.698,49.9,0.93
4,2025-04-27T22:43:45+05:30,227.2,0.405,88.3,2.723,50.0,0.96
3,2025-04-27T22:43:46+05:30,234.8,0.681,145.5,3.878,50.0,0.91
3,2025-04-27T22:43:47+05:30,229.7,0.651,140.6,3.917,49.9,0.94
3,2025-04-27T22:43:48+05:30,230.2,0.767,166.0,3.963,49.9,0.94
3,2025-04-27T22:43:49+05:30,230.0,0.647,135.4,4.001,50.0,0.91
1,2025-04-27T22:43:50+05:30,230.8,0.245,54.8,2.124,49.9,0.97
2,2025-04-27T22:43:51+05:30,235.2,1.33,294.0,10.585,50.0,0.94
1,2025-04-27T22:43:52+05:30,230.6,0.257,58.7,2.14,50.0,0.99
2,2025-04-27T22:43:53+05:30,226.7,1.05,197.6,10.64,50.2,0.83
2,2025-04-27T22:43:54+05:30,228.1,1.792,335.2,10.733,49.8,0.82
2,2025-04-27T22:43:55+05:30,229.0,1.005,197.9,10.788,49.8,0.86
1,2025-04-27T22:43:56+05:30,230.8,0.346,77.5,2.162,50.1,0.97
4,2025-04-27T22:43:57+05:30,228.2,0.41,91.7,2.748,50.0,0.98
4,2025-04-27T22:43:58+05:30,229.1,0.464,104.2,2.777,50.2,0.98
1,2025-04-27T22:43:59+05:30,231.0,0.365,81.8,2.185,50.2,0.97
5,2025-04-27T22:44:00+05:30,232.7,0.633,131.1,4.0,49.9,0.89
1,2025-04-27T22:44:01+05:30,229.8,0.276,62.2,2.202,50.0,0.98
2,2025-04-27T22:44:02+05:30,229.5,1.719,319.6,10.877,50.1,0.81
4,2025-04-27T22:44:03+05:30,231.9,0.372,78.5,2.799,49.9,0.91
1,2025-04-27T22:44:04+05:30,231.5,0.216,47.5,2.215,50.0,0.95
4,2025-04-27T22:44:05+05:30,229.2,0.394,84.0,2.822,50.0,0.93
5,2025-04-27T22:44:06+05:30,231.5,0.815,164.1,4.046,50.1,0.87
3,2025-04-27T22:44:07+05:30,228.5,0.584,117.4,4.034,50.0,0.88
2,2025-04-27T22:44:08+05:30,230.5,1.291,261.9,10.95,50.0,0.88
1,2025-04-27T22:44:09+05:30,230.1,0.322,70.4,2.235,50.1,0.95
1,2025-04-27T22:44:10+05:30,228.1,0.418,95.3,2.261,50.0,1.0
4,2025-04-27T22:44:11+05:30,227.9,0.419,87.9,2.846,50.0,0.92
1,2025-04-27T22:44:12+05:30,230.8,0.209,47.8,2.274,50.0,0.99
4,2025-04-27T22:44:13+05:30,224.5,0.401,84.6,2.869,49.9,0.94
5,2025-04-27T22:44:14+05:30,229.9,0.311,64.3,4.064,49.9,0.9
3,2025-04-27T22:44:15+05:30,231.3,0.552,120.0,4.067,49.9,0.94
1,2025-04-27T22:44:16+05:30,229.3,0.345,77.5,2.296,50.0,0.98
3,2025-04-27T22:44:17+05:30,230.4,0.721,146.2,4.108,49.9,0.88
3,2025-04-27T22:44:18+05:30,227.0,0.857,167.3,4.154,50.0,0.86
4,2025-04-27T22:44:19+05:30,227.6,0.375,77.7,2.891,50.0,0.91
4,2025-04-27T22:44:20+05:30,232.6,0.37,79.2,2.913,49.9,0.92
4,2025-04-27T22:44:21+05:30,230.9,0.417,92.4,2.939,50.2,0.96
1,2025-04-27T22:44:22+05:30,231.7,0.306,70.9,2.316,50.0,1.0
1,2025-04-27T22:44:23+05:30,229.6,0.262,58.4,2.332,50.0,0.97
3,2025-04-27T22:44:24+05:30,231.0,0.962,208.9,4.212,49.9,0.94
4,2025-04-27T22:44:25+05:30,228.6,0.335,74.3,2.96,50.0,0.97
1,2025-04-27T22:44:26+05:30,229.0,0.358,79.5,2.354,50.0,0.97
3,2025-04-27T22:44:27+05:30,229.2,0.707,141.0,4.251,50.1,0.87
2,2025-04-27T22:44:28+05:30,229.8,1.407,268.4,11.025,49.9,0.83
2,2025-04-27T22:44:29+05:30,230.6,1.228,240.7,11.092,49.9,0.85
4,2025-04-27T22:44:30+05:30,227.6,0.32,67.0,2.979,49.9,0.92
5,2025-04-27T22:44:31+05:30,228.3,0.497,101.0,4.092,49.8,0.89
4,2025-04-27T22:44:32+05:30,229.3,0.372,81.9,3.002,50.0,0.96
1,2025-04-27T22:44:33+05:30,233.4,0.235,52.1,2.368,49.9,0.95
3,2025-04-27T22:44:34+05:30,231.4,0.576,122.6,4.285,49.9,0.92
1,2025-04-27T22:44:35+05:30,233.1,0.231,52.8,2.383,49.8,0.98
3,2025-04-27T22:44:36+05:30,232.1,0.653,144.0,4.325,50.0,0.95
2,2025-04-27T22:44:37+05:30,230.9,1.756,340.6,11.187,50.1,0.84
4,2025-04-27T22:44:38+05:30,228.3,0.428,92.8,3.028,50.2,0.95
2,2025-04-27T22:44:39+05:30,229.4,1.435,266.6,11.261,50.0,0.81
5,2025-04-27T22:44:40+05:30,231.3,0.772,158.9,4.136,50.0,0.89
5,2025-04-27T22:44:41+05:30,231.6,0.109,22.0,4.142,50.0,0.87
5,2025-04-27T22:44:42+05:30,231.9,0.475,98.0,4.169,50.1,0.89
3,2025-04-27T22:44:43+05:30,226.9,0.666,131.5,4.362,50.1,0.87
2,2025-04-27T22:44:44+05:30,228.0,1.638,324.9,11.351,50.0,0.87
3,2025-04-27T22:44:45+05:30,229.3,0.696,137.2,4.4,50.0,0.86
5,2025-04-27T22:44:46+05:30,230.8,0.442,99.0,4.196,50.0,0.97
3,2025-04-27T22:44:47+05:30,227.2,0.803,160.5,4.445,49.9,0.88
3,2025-04-27T22:44:48+05:30,230.1,0.557,120.5,4.478,50.1,0.94
2,2025-04-27T22:44:49+05:30,230.4,1.148,224.8,11.413,49.9,0.85
5,2025-04-27T22:44:50+05:30,232.1,0.508,114.4,4.228,50.0,0.97
1,2025-04-27T22:44:51+05:30,229.0,0.359,79.7,2.405,50.1,0.97
5,2025-04-27T22:44:52+05:30,235.2,0.493,107.8,4.258,49.7,0.93
1,2025-04-27T22:44:53+05:30,228.1,0.268,59.3,2.421,50.0,0.97
2,2025-04-27T22:44:54+05:30,231.9,1.842,341.7,11.508,50.0,0.8
1,2025-04-27T22:44:55+05:30,229.5,0.359,81.6,2.444,50.0,0.99
1,2025-04-27T22:44:56+05:30,232.6,0.385,86.9,2.468,49.9,0.97
4,2025-04-27T22:44:57+05:30,225.4,0.397,83.2,3.051,50.1,0.93
1,2025-04-27T22:44:58+05:30,228.2,0.305,68.2,2.487,50.0,0.98
3,2025-04-27T22:44:59+05:30,227.5,0.594,127.0,4.513,50.0,0.94
2,2025-04-27T22:45:00+05:30,231.9,1.422,293.5,11.59,49.9,0.89
5,2025-04-27T22:45:01+05:30,232.4,0.762,166.5,4.304,50.1,0.94
4,2025-04-27T22:45:02+05:30,229.8,0.458,95.8,3.078,50.1,0.91
2,2025-04-27T22:45:03+05:30,226.5,1.116,209.8,11.648,49.8,0.83
4,2025-04-27T22:45:04+05:30,231.1,0.453,100.5,3.106,49.8,0.96
5,2025-04-27T22:45:05+05:30,230.4,0.797,168.9,4.351,50.0,0.92
4,2025-04-27T22:45:06+05:30,233.3,0.436,95.6,3.133,50.2,0.94
